i1-xNi_0yQOfnGsvWYcqPg,3.5,2,0,2,2
oJd9zyKv4DynZm1_5Sl1NA,3.5,4,1,0,0
cv-NyIpK12ePpdG_JsMCVg,3.7,158,31,78,42
w_e0D3ON-y5-gd5UTNyQFg,3.67,9,2,15,1
zxFX9J3jugwM7zFabmd50Q,3.67,12,3,9,5
-nXHRW7dTwoq-16dPMIFiQ,3.1,115,261,470,210
OHopnei6CiZQj2kMlPAG9g,3.14,7,5,18,2
QIPn_akIS1TLx8kSuPjLxA,4.45,20,11,19,13
8IlfkzDZE__h6-7n0rIkbQ,4.0,11,2,18,10
mHQGnPgQwR_7ZAa5nFPbdQ,2.0,3,0,8,0
XsYRK7zMlhebyoxq6aXA1Q,3.0,2,0,0,1
d99iNDUF7qpdaxjK_o1ZlQ,1.0,1,0,0,0
x8k83QbAAIWqygo05w3ulA,1.33,3,1,5,0
MjwB-UpkGOQSG01Ikr_nAw,3.64,47,2,19,4
4uUQll1IacpzUQ_a0uu9HQ,5.0,1,0,0,0
uEWCVUTKLQ1ee444lCJ6ew,4.67,3,0,0,0
8WJeLew7mwb_VyAC0eC-FA,3.7,89,18,63,9
lbczieT2o1cVCxwlo8-_xw,3.57,7,1,3,1
8yte9zG3WWztK4rLRPnGXA,4.4,5,0,4,4
rfqg9hQVINyYAdcAABhpzA,3.59,17,1,7,2
wLuDGMXytNVTF8ZU2gwUEQ,4.07,122,30,122,38
0DpSdYq2IZMgBX2HpoFfKg,3.89,46,3,9,4
jzjOoqn_7bv6Rbqt6BpojA,5.0,1,0,0,0
zNvGIj1LefuBnBwCuqAGjg,3.65,23,7,33,14
ImOdK6Hmt90IRdUHeYL_Ow,3.5,40,12,32,12
Y2wXrJLWwHkSEcTELkjFHg,1.0,1,0,0,1
6913tmjt4jAkiLwcGB1GWw,5.0,4,0,6,1
pFA8pj5P7Khl1aZBtvdzpA,3.82,11,5,16,12
Bk2-B8naXQroksPRn4Y3dQ,3.86,8,1,7,1
nc3cqVN0UuB3m50-CcMftw,3.96,272,1072,1434,1180
XVFEmpeTFe0RYHW3jOemAA,3.43,8,5,13,2
gQtWeMwk13g2vZbudzp96w,5.0,3,1,4,2
-b8wqtfQ-25KCeXTMYY4JA,3.72,18,1,3,0
3qwDz30PzhQKU--gNasooQ,4.29,7,3,15,1
N6fXTxMFxtHntDZnEotAtw,4.17,29,11,54,21
H9Pub64JNgIs7l2Iu_sGYg,3.0,2,0,4,1
XpIM24THvBK27s3dkPm_xw,1.0,1,2,0,0
mX3lMdJCnZ0_Jf47lXEtiA,3.67,5,0,5,0
HLC8KjgX-04Gq7Zdkd3_Dw,2.33,7,0,7,0
qPNGqu8P6qiQRQX0wTQmgA,4.32,75,22,110,51
PrlXKULj2_hUFAxO0k76fg,4.0,7,0,5,0
C-2XINyz7O1ECG3u0Gs6Qg,3.0,3,5,10,3
Wc6KdJD_E7jguIwkQFvYAA,3.0,6,0,2,0
Ly1vhTyWcqrqMomW4iCT4A,4.4,5,0,5,0
BtatRPR-wytl8lLwnokwPg,3.26,46,1,25,3
Q8lpohDwY0mBtwfp9qZWVQ,2.94,98,36,82,32
U39GEwB_O2_QpdINaeYekw,3.62,144,222,317,194
mEMZxvHpemSxn1gl7Lj1Zw,3.55,20,30,51,40
teusTBoGcTZQHNX_9SrezA,5.0,4,1,4,2
ApWNDrDgb1Os9_tIoi2C9Q,2.0,4,1,5,2
u760qQnKAwRkRhq6Fn8yzA,3.79,414,172,934,508
cy726havPXDcUjwHsKxR2Q,4.33,7,0,1,0
W_QXYA7A0IhMrvbckz7eVg,3.65,483,849,1495,1005
Emvo5fKADSbyQzAJJ2cBYw,4.8,6,5,6,5
FwzXiPL8nY3PmmHjRP1h_g,3.27,280,794,1173,935
WA_oWdcaxvpbxCVGHbnGjQ,4.25,13,1,11,5
VSOGgQkO_Xdc9Yd4S2b9gw,4.44,9,2,8,5
f4zorr-M8ilgqZr3qw5Wcg,4.0,1,0,0,0
FvMkKLBDULROxOrHfZXWdQ,4.8,6,2,4,3
_q7MX1OcxuEucDvrNsF5ew,4.08,12,14,26,21
f3c1Ytjs0FAXtdH09P4mKQ,4.75,4,0,2,2
s0oKdILhWUo5wY5EXSvCsQ,5.0,1,0,2,0
BEhWehvv4OIz4sky-eOu6Q,4.4,41,2,25,4
--dofeOsROFpm0q_dmqTTA,4.5,2,0,0,0
8i4lEyARxqg0TLgJNytxOg,4.0,5,6,14,5
vL9LEngoOjuZ3lqU1mh8zA,3.75,261,70,234,117
MnhtsPjhuPMIDVDLch-Psw,4.0,8,0,8,1
q0NrmyA1nHcGFW5A9Shf3w,5.0,1,0,1,0
Amk6N13po0Xx6G9YEaXjrA,3.85,34,10,11,5
c4DFtrb-7eUOEVLtY1dnvA,4.07,27,2,9,2
BdzghKqx0gSelr-8uGWJ6w,5.0,3,0,2,0
76AvYMc6hPmy7GVS-9XYSA,3.1,21,6,21,9
CdspVJZT7iK8droC1FO_UQ,5.0,1,0,1,0
tYOUZeC6jUwZlfL2FSy_Lg,4.0,17,2,16,4
PqkL8DFIBFNI8-bu21hIBQ,3.5,4,2,9,2
RzpxUogiBp00GtyeMAQ8GA,4.0,3,0,0,0
_izaXiw2oFaKaadoqWKBsQ,3.8,5,0,1,0
i8KMQX7nekLSCzb_DVb6yA,3.82,754,957,2066,1451
Tg-tBEwZAaJk1r7u7WboTA,4.67,4,0,2,0
LHukWNV03ShabMuJbaRrSw,3.25,208,50,88,37
Sizg5ZWmIvhuXAN5AvACSQ,3.68,170,295,560,395
w8dA5ow3a3hLbX5AaQLRew,4.0,1,0,2,1
pVqpn87sTJDCPLS_OiZbsw,5.0,1,0,0,0
aiiJgpXVYt4R4Nw0R6cPeg,1.5,2,1,1,0
NDkStqTVh-sTDKtKIZkDxQ,4.25,8,6,5,3
aSjIaeZl6P1ll__D9MNRBg,4.0,5,0,9,1
CqmpyO-koTXFRPNryz1dbw,3.7,528,216,565,313
jYU-BH0CMIyHDpeN4BFgZQ,4.29,17,1,3,0
I4GolEA9L0k2RfH4CauL0A,4.5,2,0,4,4
fEKHgWUL8A2la5lyzW2HdQ,4.33,3,1,3,1
uAX1KpJOgfX-vdJhlx_-Hw,4.11,11,3,16,9
1TWVBaG-64DPsPsyyfKaGg,3.89,35,8,33,9
JU0MiDEr8hcrbzlHxthhIw,4.0,1,0,0,0
LxRAFYzC9wGX396MPTf17A,4.0,312,144,395,248
sMgt2JAQ85nz59Woe0IAtw,3.95,78,40,95,39
7LmKlPInUCSUgfGHuk0GKg,3.78,185,38,158,48
TZC2KBL0j9isXcUJcDJnwQ,3.58,19,12,14,8
qy4ncia38yXIpehm-XP7Bg,2.0,1,0,1,0
8IqxynN_MO8ONJGrqSYTMQ,3.87,141,16,103,19
RJX1E5_xwd5x15TYFOYv1g,3.33,4,0,3,0
9bDKaJa_shLlFNFYK2tLKg,2.0,6,0,5,0
YWCRIe-0cN-EU_jLbPjV6w,4.07,30,2,14,6
J4oguWB2tyqBvGJvCBN5hA,4.15,26,2,13,2
gWzo7iIdL7yJfk55BAmXfQ,3.74,182,29,73,32
4k82R95fUmWgv_7Q-yj6Lg,3.33,123,29,58,16
b70UXAQvzeW6xskbx-vOEQ,3.33,3,0,2,1
fxiCgoph0sakobXY9ZKFqQ,3.1,21,5,15,2
U4AAjQYM8tKs-PzHmfIp5g,2.83,6,1,7,2
pQbyx3VDl52eGR2mKd7Qag,4.65,31,45,44,31
dzT85Mb7NkW9bIemaWHx2w,5.0,1,0,0,1
RhE8v5RK_lLrOnGLfNbfpA,3.92,50,15,57,12
h03KMK7xSP8UMnCLglyq1w,3.54,163,143,215,109
9wl224U7ZQrNggpWVsiLTg,4.25,12,0,11,5
1usJIBBfZRJ39bocPG7HWQ,3.92,165,378,477,313
outUnsVPklWRY2N3RBDaKA,4.47,19,1,10,3
m5KX9g1npFPfn72Y3dzGEQ,3.0,1,0,0,0
hrM6sLyqz9b6yLHS2JV5MQ,3.8,16,2,16,5
TpsZYNTXHF1quU_MBkBYrw,5.0,1,0,1,1
VYKj2fGEMJ5mzudW8808Jg,3.3,135,234,410,216
KfG0MSObJNU9vlV9hLVy2g,3.83,18,20,10,8
Nlpr9FJcV68albv9hyEqEQ,3.91,176,39,138,77
H05LO54veuaXraMQAM6bDQ,1.0,6,5,14,0
jTbeQGHrWhiW1BJgt8IGGA,5.0,1,0,0,0
XlLivlSlCpsrkSHd0TQErQ,4.83,7,0,8,6
V7gW8cv78hK0oizXEQSexA,3.4,43,11,28,11
5WAOYgkRBA_i8RUkcJ2KhA,3.33,6,2,2,1
OYMU0OVat_ytjqCT5LN6aQ,3.6,15,2,8,3
FtUOM_uopEASH1nHoSEVFw,5.0,1,0,0,0
fT8GrpBLiV1ylLb3VbRssw,3.73,317,108,208,108
5B06XY_KAPCPqCgXsRWmKQ,3.0,4,2,1,0
MqKtiMUnd1CdvNKUIlNspA,3.59,171,86,297,127
iFl0c_-2SyJFrL2zTtP9xA,3.0,1,0,1,0
vxFnQwDB25x680rUndmiCQ,3.75,9,4,5,1
RI5hMUHJNJ5-FycMVYW-pg,5.0,1,0,1,0
vIXl7qqrGnAIKj3BvQ0Q1g,3.03,66,13,44,12
CJuXnIyfWZpATEufu13fhA,5.0,5,0,2,0
KDV_24dGi9y8RV1wMzlTNA,3.83,7,0,5,1
ZtLmnhBjThesrAaekS3P1g,3.1,10,5,8,7
Mibzg--TwrUZqLo8Vu5BRQ,3.8,5,0,2,0
O6w4ZRi7cuCVvXA_WhpS6w,2.9,21,7,22,4
6OWHDbEq23f24Vki_veHBA,3.71,289,74,297,113
Q4HPbubOivZZSgqMnYB_Kg,3.29,7,12,34,13
P7ZNkzifwWuoz3fq7fbKcA,3.33,6,1,7,0
US7qcv8CBs_HRI7eLaCeXA,5.0,8,0,6,1
J4q3XTuGaINs--I-gh96Wg,3.85,13,0,3,0
HyqwD0me561hLZ2hxpuxrw,5.0,8,2,3,1
9sGrslfna8k-cyTR5NLYww,3.8,5,0,5,1
3VUa5MKwheF8uwmmvi15PQ,3.52,199,871,974,841
Fej278brR0SPiD0i7QGa1g,3.83,6,0,0,1
YiocuvchXVrppg_6RRa1yw,3.94,19,2,6,1
g13P8XfDT5Zfcts4wai4-Q,3.0,5,3,14,8
-zQ_LLfu-q8dbbSNIxpmqw,4.35,20,5,14,20
oeZj57seNVB9VS4d5_XTIQ,3.69,48,26,42,24
KF0IuLno-SmTmFwFkfgPSQ,4.75,4,0,9,2
Uf6G7Q_f5DICVLfX4H46gA,4.0,4,0,0,0
D7aNcakuiM3AUekXtYZ5Aw,3.75,299,46,94,42
nH2kgj72EQvgkYAKFhOx0g,4.0,1,0,3,1
Z03a3HZzPTI90juTUCndkw,4.5,8,1,9,9
TWjDnKexHSp0U3UQ3W01Kw,3.5,62,148,166,140
N1K_GSjFkjhElExkncyyeQ,5.0,2,0,0,0
eNrtdrGazNbdiQRmOr5EXw,3.83,438,180,671,338
PrjFBX802rUZT7eB5JggGQ,3.29,8,1,8,1
2xlbZgrIfb-khxurvT0QLQ,3.94,17,4,10,10
nDdA0CMd-HLYBvaryw5_xg,3.17,72,18,73,24
mLLsWHpYxEbs5pdhiK1qAg,5.0,3,0,1,2
fXjFThY4SHXsF3mPXRP5Ew,3.0,1,0,0,0
YIjGrzJRQVpoZNl1rGXQ9A,4.22,40,8,35,13
1_gjYNJ0dHU8GvGdhOHmyQ,3.25,8,1,1,1
ABFwQf4XtVVgWCtuRiBd9g,3.67,3,0,1,0
wvsMlpa6U9RV4-_pU4gBJg,2.76,21,7,15,0
chGuG27VOMLQWqKLhevJ5A,5.0,1,0,0,0
n7vjwXPlfG9kmC89IhFiWw,3.79,1476,4120,5416,4782
P1Ru5wOP5ESOFzyHqFzo9A,5.0,2,0,0,0
s7vLpMJLYz2b79mawpS7zw,5.0,1,0,0,0
S0QJDRZs27VUtgdfo9mxHQ,5.0,1,0,0,0
vRWaXe7TfFvFgwkdzJL2cg,2.71,7,0,3,0
D4UTWSNLk_Ird04z3-2vhQ,5.0,1,0,0,0
gq6ItlF4b913nqQ-kzznQw,1.0,1,0,1,0
KRKYlym_czGbK5IuE7kh3Q,4.0,1,0,2,0
UckwCxS5Y-wtE2Y5gNSjog,1.5,2,0,7,1
ICOCyNExGsuKxVmpCMVVXg,2.0,3,0,0,0
Yw4xcKGZO4yIUt9OgFD0vw,5.0,2,0,0,0
TuzZdFj86itMtll16vDhug,5.0,1,0,1,0
v7IXfb8qEOY24spMC9gDFw,2.33,3,1,3,1
49zOPRrFCHvQOKZ0bRohew,4.0,11,3,7,3
buRyLxJlixMPynziNY8ttQ,3.67,4,1,4,0
rqTWNarL28Q58GxfSeDtvw,5.0,1,0,0,0
-x2CGzWCH6PEhq0EczcBLQ,5.0,2,0,0,0
mKw56IS2VaVALkS4tEqXSg,4.0,11,0,1,2
xY0SP85UvAeoGjneF-gQew,4.0,5,5,3,3
wSZAjL56o4BsqITWffbi-g,4.0,12,15,16,10
HoC2s_7Dpl1DfS63udkSWQ,3.19,59,6,51,19
0SKCfbWubHHedtA2Yjtzww,1.0,2,0,0,0
Euk-qrk3oJTnzqpHz9J7ow,5.0,1,0,0,0
j86_tXUrqjQp8uN-U93SfA,3.0,1,0,1,0
fP7UmVtPdKdsnyHjHqKbhg,4.92,13,2,4,2
_k4YraIsteWuxtrAcnTGIg,4.02,48,6,14,9
Bc2UjSePEGvqSdHvz2HKGA,4.14,156,94,310,233
7M7Xco9NxaJaofX6abCfMA,3.76,91,15,35,11
VVErxpgiUMMh4N4okYk3Zg,2.67,3,0,4,0
XejvgD4CrkR7FeIkjwAjtQ,4.09,322,170,559,153
ncoNk2rMZcFkR6BZctP1Hg,5.0,3,1,2,2
fhFxtoMxT0GJevq95hd5Cw,4.0,3,2,6,4
og7FWsLa42N1rEAr_Cg0gA,1.0,1,0,3,0
hHDxfVbJ7iQ1UyC_3rHL_g,4.5,2,0,1,0
LkvKRwGYLyVVQTMb41tKjQ,4.14,22,27,52,34
JGGXT447a5zVfanaIUb8uQ,4.16,116,22,85,43
UWtegwOMCf-yfcWFouuPDw,4.0,6,0,3,1
PMNbT3Y8KDt7E979AJMyng,4.24,38,105,126,116
Bub8C5abGAQQsguSp2m3sw,5.0,1,0,0,0
xeKUUE_yNjt4RHQp_jB6uw,2.0,1,0,0,0
4TmAgCeJMt1lIOfjmWmdWg,3.68,69,14,47,15
yQZhcEFC12MEJhQ2xqD9MA,3.83,336,166,431,233
2JWjY4rJu5_gI0nUtLLwbA,5.0,1,0,1,0
9sMWMabRXIKV3KFJUwSb_w,3.51,83,24,103,37
_W7ecnOluJboLxCVWVAaOg,1.0,2,0,1,0
jTqgYDFjooRgaYbWQO0yQg,4.5,4,1,2,0
riMQlablRBMJhIjdAx4mNw,3.5,2,1,1,0
Xvr6CuNfrQLH6yoo6O0uaw,3.67,4,1,4,0
rRd85VbLcFV7bomQAV60-A,1.0,2,1,3,1
vomMxUNGHvVns9LV4E9HHQ,1.0,1,0,4,0
i1tYKIBkqPny-dWx7ZPyvg,4.5,2,0,0,0
vwN4cZHFlIwkgYKi1wFNFg,5.0,2,0,1,0
_DegwCB-7qdPSfmSoQ5Gbw,3.75,4,1,2,0
b4IMebFN34WTFFf7aUKe1g,3.0,3,3,7,5
io5b3aooPSgC0gFpSSrqNg,3.94,82,7,74,14
4GW1hkEw5n79WAZtKaMxpA,1.0,3,0,2,0
NRyeLXHmMjJEOraT547dmg,4.67,6,6,2,2
Tmdp9goVSoHXWSELkfQpFA,4.2,109,144,291,183
IO0KOJZ2k1Y4MZ20Hi-auQ,3.6,5,0,12,2
r-t7IiTSD0QZdt8lOUCqeQ,3.57,117,57,233,121
jAvOCLXVik-Zay06ffM20Q,3.67,3,0,2,1
1NCQ3tgHOI16DhkqTJOIZA,2.5,9,0,2,1
-iEO1kEfRGS3rsR54-6eUw,4.67,3,0,1,0
YKI3W0kZpaYwaNjBviQN-Q,3.8,20,1,20,1
1-1RcasenaiBfY2ySUHpnw,5.0,2,0,0,0
YoKENFIFRbGURGBEhEd2Dg,2.7,24,13,25,4
sznEGyc5BVIgao8B9k_eXA,4.86,7,0,2,1
j71lD0BgYWxOK5TAncpb-Q,3.64,120,89,205,86
mYI9MKv-FitiyViEoIcPQA,5.0,6,0,0,2
uqK3yvpg5Evk_XgzMW-lAw,4.21,140,341,619,536
E5vefkuRkKqpFf0TU6nHww,4.67,4,0,4,0
RAR2lczYTZtyEKgtL9mFAQ,3.1,39,37,97,29
1lZyQ9YIcC4DrGN_sv1k8w,5.0,2,0,1,0
PUGeqbOMcynGB_2fMmNE-A,2.75,24,6,18,1
GG30x5Q2nGP_X2qMAgcwFQ,4.25,57,17,74,29
blEfx8SZGoojgrEBaKvESw,4.8,5,0,3,2
mN5PfU_bSCFfO8SDGkxkwA,4.2,5,2,6,0
LxebtKCdBZXP0Xh4Of5XcA,5.0,2,0,0,0
_GlP-J5IFotaIwuTJ0ezBQ,4.07,281,583,818,676
g_d51Q2ewaayq2K0-0EZKg,3.44,9,1,2,3
JEOtT8CZuUEb_ooyt8Tbww,4.33,3,1,0,0
WAO_mGD9mgLS6JEGhiLlEg,3.77,13,1,2,2
8zvMvwd5o9Uob-LXzesM6g,5.0,4,0,0,0
dPNJuReJM_iVpat6cjU3-A,3.71,17,3,20,7
vzAvkSRois2VMqj_AT7xVA,4.17,158,15,93,38
keKopFd6jdsiUFYmLni6Fw,2.0,1,0,0,0
ToJ8ZZITRnU2NoBTP80nHw,5.0,2,0,2,0
zAYqT9HyWjFRC-1BtOSu_g,4.25,4,0,1,0
ZlGDRgIpqs0YSvuh9-sgHA,3.8,76,60,114,42
35_ZCjAbIHr_YyvVipmkLw,4.23,98,44,113,50
nBIcR5cs74TJTaISJLqyVw,2.6,25,4,4,1
hMh-_JOb8ZbCCPIj1CX0hA,3.0,18,33,124,39
BzRswwtZ4i57K4LgrMeB7g,5.0,1,0,2,0
uffMVm5njAddv0TO7zocAw,2.5,4,1,2,0
SHlGW0FZKFd3qnyS31-exg,4.5,12,1,8,1
4wWTGMbH8dL914KarGRVxw,4.67,3,0,0,0
GjggdVEjRmatV_rQzFQJew,2.65,17,16,64,2
6AVquC_l5Tbpr6fEz21XwA,3.7,228,104,242,90
mLUPkvjsKFsafrCG-MtS7w,2.92,13,4,15,2
jyPYVHrzL6EtxZq6HPKiAA,3.7,273,38,109,34
0aN7R-2ieaHWKW6AHke6Mg,1.5,2,1,6,1
VAoypzVE-M79zra7iusqjQ,3.67,3,0,2,1
gz1XtEdKTp7xWmdcFAXNRA,1.0,2,0,2,1
9TFwQbcSIHb-nXSHvFMCgg,5.0,1,1,2,1
Ztp6nPCiwXcgBh5jcPbrVw,4.4,5,0,3,0
5IeEgDaIIf4h3gctklJQOQ,3.95,353,102,274,152
6SP-1gM4JV1tXGEe1Tu45g,3.92,14,1,16,6
cGmhTQq-Tm6ND1B2bFUcag,3.75,8,1,2,0
hR5hJZErQE8f82ayzkp-yg,5.0,5,0,1,0
veTxWRC7AjI0ChuV0pvqkw,3.72,69,55,63,22
60Av3BN1tp6XALL97fTYLQ,4.67,4,0,1,0
XhW59Y52sNXPHtFYQ0i3zw,1.0,2,2,5,0
BnDlUBaHHAGl2gNK2JlBJw,4.4,10,0,5,1
zZiBiCRYvOs3FsYz7uwP1g,1.0,2,0,3,1
hWkWj_8KwHmdf0s2UjDPFQ,4.67,3,0,0,0
9buLFos2HAfPsW9QtDsgjQ,2.33,4,2,0,0
HA3oWD7icDW_WAxGABOH8A,5.0,1,0,0,2
_zy06PmV-FmYvmod9yFOhw,3.73,15,2,4,1
A7q0D5K9DLN47e284rAYGg,2.5,4,3,14,3
_qNPiKbcQNMmgxpa7ZWb3g,1.0,1,1,1,0
uwscM-mRNdJQybggAAGxSw,3.4,6,0,3,1
7deNp_F0UfBlRvCUqYCWSA,5.0,3,0,5,2
lTI9e-pYf07dhN94uGkIcA,3.0,2,0,1,0
pHE5nk6WVXqztWSciMkLRQ,4.0,2,7,9,7
zjDuEx-TDnDOMkG219_sTw,3.75,11,3,8,2
HYKnyCOB4dudT4sbEuzrhQ,3.73,16,6,13,6
VwynNGqa0fmb1-vKKlHFRQ,5.0,6,0,2,0
HB3GhY827PMyN-UBOZXpPA,2.0,5,1,6,1
FbwbBl2Gk1-lZ8mvIjTk5w,4.5,4,1,4,0
4GgRyG2HZCyNLZV--x0D6Q,3.8,5,5,9,7
2cOdd42c9Wu9p0RCjO7PwQ,5.0,2,1,3,1
xTszGfCdj7GsArXFvymw1A,5.0,2,2,6,2
7easGMe5RPXjmimbekTyCw,2.59,17,3,38,4
pUhzaeZmNU6KvcdvyDy2dw,3.0,39,13,34,4
z2EcHaSqz6LjqakVFlQ-Mg,3.75,6,1,4,0
EiuATmKBHxLoaHxbKUlG_g,3.87,15,6,24,7
j4Bk_hLCc6jpOD-Mb4F48g,4.14,9,1,19,1
3lTIzVX-OtRQPy7V457EdA,5.0,4,2,6,0
I2HujMngniq3xtpZ8cM65w,3.0,2,1,7,0
2I4BThJk3NF8ae3H25gnhg,4.38,78,6,30,17
H55xXu20FE0ilbkbxqyESw,2.5,2,0,0,0
pu_zSRYszRIPeSJfLAOAFA,2.5,3,0,1,0
nZCcDiU4h_59a_37PyWvyw,3.71,7,1,6,2
PzBl9wFL-y5lAL8mjTLX1g,4.5,6,1,1,1
qy_EyU7Jg_XfTfZmauWxRw,2.0,3,0,2,0
8cwxbFmRnOXUOnAhaMhTzw,5.0,1,0,0,0
F9kZ5zBvRdejSNtjtiNeiA,4.26,101,121,243,171
ZP37D6nnv803s-9tIPQJLA,1.0,1,0,1,0
jwkYA2lVTMe1_s8vgQqhIA,3.33,6,1,6,0
VHUUqEcu6u9knftkd5-gLA,4.33,4,0,0,0
IODaFywdVYc5Zeaqrl2SeA,3.82,17,5,19,6
HIVSZMiDFkqjpMx5pQMzhg,3.89,44,6,36,7
uNQI6O9qtHtmxTWo9PwuQQ,3.5,4,8,4,4
8JC-Yb3UDUv2FUl5ym1nVg,4.06,399,830,1037,878
Vsfr0PxH_A458czK15n8dw,3.62,24,4,36,6
oL8R3i_QdFDY08ELt_b7YQ,3.67,3,0,0,0
LBxKOF8quwVGiqUqWiEEaQ,3.69,35,11,58,27
YwAh79IW7G12u0sJGyhTqg,3.48,205,70,229,91
CVw2CL-OSvOpcNBR5mIV5w,5.0,1,0,1,0
VMN7OdbYh7LgWS41n7SEfQ,3.5,4,0,1,0
S5SQYgMd7YfDpqAy2xh_vg,4.86,7,0,2,0
dR6Xa7tMEzypAR-xFgSJFg,3.78,32,7,18,14
7URL4QLWptQBEvk1V2-h1A,4.05,20,0,1,3
GN8zv9LC6Y7QgMz_mMIaOw,4.0,23,3,39,21
snE1QpANZJLPfOf8Zhsn6Q,1.0,3,0,1,0
wpMBzk8_l1J1nTho_F4JCw,3.6,12,3,16,6
A-5dC4TRdKWAK5OyhQmOuA,3.8,5,1,1,2
Vt4TE7IB95eAHUoQPuOufg,4.17,12,2,6,1
00rEiH5Z7hnPjj0bQdG2vA,3.77,26,8,29,6
WAN7Vla3Q28mwi-h5Nyrsw,5.0,1,0,0,0
qAUOP0eFIzj5nIFuWJaTIQ,3.27,15,10,24,6
zcDSROSedl21I_TfHhD5rA,1.0,1,0,1,0
NWsWGO-641VS6bN2XXETgQ,3.69,13,6,96,53
vtuOGcZm5C0-mX_PEnI7IA,1.8,15,14,35,5
MXrc-BGk8PmHuLmOfojkEw,3.75,8,7,15,6
3XGDSeQCuNfmHBMsUbsgGQ,2.0,1,0,0,0
DIhxgLhiWH9nBqnnSBDeFQ,3.0,4,1,1,0
Bp4jUH7cmpRRIPHUSqSAMg,1.0,1,0,6,0
86YHXkPnYPaEBzP1GQZ5LQ,1.0,1,0,0,0
HXRQ7RUu0LD0L_jgisErQg,5.0,1,0,0,0
Rgo7cLOZie-EWwf0svm4sw,5.0,1,0,0,0
bY6tmT_KmUZ3kO2ARNmngw,2.75,93,74,162,76
LehzA7m_ZWeNqRsOgHB1sA,5.0,2,0,0,1
rZo6CZfyrANr7dPWS-yDMA,2.0,1,0,0,0
pLMSnERm1FKC0hblPPoQ8g,4.0,3,5,4,4
vnCCj16sP7BjdyRue7QcdA,3.5,4,1,10,3
m7LcZ5Zy4JDXFlAfh3MpVg,4.2,15,2,23,5
RfQNZ8omfiQdFQeiOJ45OQ,3.93,15,18,29,12
bQvcHHlstvZKiDLyAq480w,5.0,1,0,1,0
WqaaMPZFEZQEPeQmJ9dRMg,4.0,2,1,0,0
xGx60N0Gksz6yTGk_jwn9A,1.0,2,0,2,0
yUKpAlI6TGmTRI_MclC72A,1.0,1,0,2,0
C1rHp3dmepNea7XiouwB6Q,4.0,87,68,164,81
m59OpbCyRwXSvERXeevWqg,3.81,626,1976,3686,2747
MhY9iN8svhwZYq4IEwh9Rw,5.0,3,0,2,1
66eUkfG-UGNTSrAbQW3cDg,3.41,27,5,7,4
UVoSfhyrM2ZOoPBlAkM7Jw,3.5,2,0,1,0
XwBwRIFEaWjT25bQew911Q,4.38,8,4,16,5
x4QjMY7kELn1rZu7TAbkzQ,3.21,44,23,59,12
yABx0xGZzIuuSkcQeinv_w,5.0,1,0,0,0
vly1KuEvBdRdQRVd2xY7og,3.68,22,8,20,7
U8sTNAAeq3tvF4RD2egN1A,3.0,9,0,9,2
FaWUm_8Y8-eNpvoewWAw4g,5.0,1,0,0,1
CbkbRtwzH56NOBovb52eQA,4.0,2,0,0,0
e8hCPj_UF5nAaiYm3M5yTw,3.95,87,13,35,14
67KYMQXVpzdk0UKC0XOpCQ,3.6,501,492,827,530
xVAlcSGhL734ucEVn103kQ,3.44,42,9,31,9
Rl95HirqjvG5nN_P9xTnZA,4.68,62,9,42,6
aGvpUCEKjKc4bqbVDiEhlQ,4.01,190,29,164,49
4sCpbIpZp1i_-OqKafcYDQ,4.33,3,0,3,0
BrvL6cErKc7hN6985PYWIA,4.0,3,1,8,0
Kmac_zKL4r8RcAarOKt51g,3.0,2,0,1,0
sr-si3VuqdtMa5QUUA988Q,5.0,2,0,7,0
CQ-YFX-YGI_Mtne41HkSVA,2.29,11,2,13,0
BKbzK5YQrGVt8ki0L8h1sg,3.73,55,9,25,23
Tr060sBgdAc1MMxawmBbuQ,3.93,98,51,94,68
jD20vPRPHApRcKAFiqcIwg,3.97,35,2,16,7
AQK4zkdtQPu0lOBbGV89WQ,2.0,2,0,0,0
uf0T-bDZRFpaW_mMjgF81Q,3.33,3,0,4,0
TNRQKG6VaRlQN8an0w3bZg,5.0,3,0,3,1
1J1GL0XY_uBu2kuPfnn9Jw,4.0,24,9,32,10
3_eIloSMHvjnfdFXd8C54Q,3.24,22,2,11,2
SCUnkjWh4ey1WhYBIDRTGA,3.5,4,0,3,0
BflKR-n71IzZb65wzVBPwA,4.44,10,9,21,10
iRLptVYbKB0kgW3zLOgyrw,4.57,7,0,3,0
4Np1m64Scfz3B5y62-A8uQ,1.0,1,0,1,0
WniIbI5DAuGGGpuRCELp7A,5.0,1,0,0,0
O6JwI9Ide_fIn_t_6k5IQg,3.72,138,16,53,30
Dr-kpz0BSmOhPoFq5GHzLw,3.95,22,110,93,58
kX7SpWzdLjaJ0mJ9UpM4fg,3.78,9,2,9,0
vPl334misAuMKl8g_b2QVA,4.71,7,2,9,2
Gz1YuRpbR3RBPupvQzleUw,5.0,3,0,1,0
Ix1Yzo9k121JvhndgxvjBQ,3.0,5,2,7,3
GNCh2HzSVYsS12o76qtUiQ,4.15,125,16,117,33
AbO18pf8bXG1qF9bb9L6wQ,3.9,323,134,510,297
KJecO6O07g3vNqs_lBdRkw,1.0,1,0,1,0
OSubsco4aRQSd5iMCsK7ew,5.0,4,0,1,0
